Plot Title: 4,,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10316906, SEN S/N: 10316906)","Intensity, Lux (LGR S/N: 10316906, SEN S/N: 10316906)",Coupler Detached (LGR S/N: 10316906),Coupler Attached (LGR S/N: 10316906),Host Connected (LGR S/N: 10316906),Stopped (LGR S/N: 10316906),End Of File (LGR S/N: 10316906)
2740,05/19/22 10:51:34  AM,16.713,3272.2,,,,,
2741,05/19/22 10:52:04  AM,16.713,2755.6,,,,,
2742,05/19/22 10:52:34  AM,16.713,1980.6,,,,,
2743,05/19/22 10:53:04  AM,16.713,3444.5,,,,,
2744,05/19/22 10:53:34  AM,16.713,3444.5,,,,,
2745,05/19/22 10:54:04  AM,16.713,1980.6,,,,,
2746,05/19/22 10:54:34  AM,16.713,3272.2,,,,,
2747,05/19/22 10:55:04  AM,16.713,3444.5,,,,,
2748,05/19/22 10:55:34  AM,16.808,3100,,,,,
2749,05/19/22 10:56:04  AM,16.808,1980.6,,,,,
2750,05/19/22 10:56:34  AM,16.808,2411.1,,,,,
2751,05/19/22 10:57:04  AM,16.808,2755.6,,,,,
2752,05/19/22 10:57:34  AM,16.808,2066.7,,,,,
2753,05/19/22 10:58:04  AM,16.808,3444.5,,,,,
2754,05/19/22 10:58:34  AM,16.808,3444.5,,,,,
2755,05/19/22 10:59:04  AM,16.808,3272.2,,,,,
2756,05/19/22 10:59:34  AM,16.808,2927.8,,,,,
2757,05/19/22 11:00:04  AM,16.808,2411.1,,,,,
2758,05/19/22 11:00:34  AM,16.808,2325,,,,,
2759,05/19/22 11:01:04  AM,16.808,2583.4,,,,,
2760,05/19/22 11:01:34  AM,16.808,3444.5,,,,,
2761,05/19/22 11:02:04  AM,16.808,3444.5,,,,,
2762,05/19/22 11:02:34  AM,16.903,3444.5,,,,,
2763,05/19/22 11:03:04  AM,16.903,2066.7,,,,,
2764,05/19/22 11:03:34  AM,16.903,3100,,,,,
2765,05/19/22 11:04:04  AM,16.903,2755.6,,,,,
2766,05/19/22 11:04:34  AM,16.903,3444.5,,,,,
2767,05/19/22 11:05:04  AM,16.903,2152.8,,,,,
2768,05/19/22 11:05:34  AM,16.903,2238.9,,,,,
2769,05/19/22 11:06:04  AM,16.903,2669.5,,,,,
2770,05/19/22 11:06:34  AM,16.903,2583.4,,,,,
2771,05/19/22 11:07:04  AM,16.903,2755.6,,,,,
2772,05/19/22 11:07:34  AM,16.903,3100,,,,,
2773,05/19/22 11:08:04  AM,16.903,3272.2,,,,,
2774,05/19/22 11:08:34  AM,16.903,3444.5,,,,,
2775,05/19/22 11:09:04  AM,16.903,2497.2,,,,,
2776,05/19/22 11:09:34  AM,16.999,3444.5,,,,,
2777,05/19/22 11:10:04  AM,16.999,2927.8,,,,,
2778,05/19/22 11:10:34  AM,16.999,2411.1,,,,,
2779,05/19/22 11:11:04  AM,16.999,3100,,,,,
2780,05/19/22 11:11:34  AM,16.999,3444.5,,,,,
2781,05/19/22 11:12:04  AM,16.999,2152.8,,,,,
2782,05/19/22 11:12:34  AM,16.999,3272.2,,,,,
2783,05/19/22 11:13:04  AM,16.999,2497.2,,,,,
2784,05/19/22 11:13:34  AM,16.999,2927.8,,,,,
2785,05/19/22 11:14:04  AM,16.999,1980.6,,,,,
2786,05/19/22 11:14:34  AM,16.999,3272.2,,,,,
2787,05/19/22 11:15:04  AM,16.999,2497.2,,,,,
2788,05/19/22 11:15:34  AM,16.999,3100,,,,,
2789,05/19/22 11:16:04  AM,17.094,2927.8,,,,,
2790,05/19/22 11:16:34  AM,17.094,2152.8,,,,,
2791,05/19/22 11:17:04  AM,17.094,3100,,,,,
2792,05/19/22 11:17:34  AM,17.094,2238.9,,,,,
2793,05/19/22 11:18:04  AM,17.094,2755.6,,,,,
2794,05/19/22 11:18:34  AM,17.094,2497.2,,,,,
2795,05/19/22 11:19:04  AM,17.094,3444.5,,,,,
2796,05/19/22 11:19:34  AM,17.094,2066.7,,,,,
2797,05/19/22 11:20:04  AM,17.094,2669.5,,,,,
2798,05/19/22 11:20:34  AM,17.094,2066.7,,,,,
2799,05/19/22 11:21:04  AM,17.094,3444.5,,,,,
2800,05/19/22 11:21:34  AM,17.094,3272.2,,,,,
2801,05/19/22 11:22:04  AM,17.094,2066.7,,,,,
2802,05/19/22 11:22:34  AM,17.189,2152.8,,,,,
2803,05/19/22 11:23:04  AM,17.189,2583.4,,,,,
2804,05/19/22 11:23:34  AM,17.189,2755.6,,,,,
2805,05/19/22 11:24:04  AM,17.189,3272.2,,,,,
2806,05/19/22 11:24:34  AM,17.189,3272.2,,,,,
2807,05/19/22 11:25:04  AM,17.189,3272.2,,,,,
2808,05/19/22 11:25:34  AM,17.189,3100,,,,,
2809,05/19/22 11:26:04  AM,17.189,2927.8,,,,,
2810,05/19/22 11:26:34  AM,17.189,2066.7,,,,,
2811,05/19/22 11:27:04  AM,17.189,1980.6,,,,,
2812,05/19/22 11:27:34  AM,17.189,3272.2,,,,,
2813,05/19/22 11:28:04  AM,17.189,1980.6,,,,,
2814,05/19/22 11:28:34  AM,17.189,2927.8,,,,,
2815,05/19/22 11:29:04  AM,17.189,2152.8,,,,,
2816,05/19/22 11:29:34  AM,17.189,2583.4,,,,,
2817,05/19/22 11:30:04  AM,17.284,2152.8,,,,,
2818,05/19/22 11:30:34  AM,17.284,2066.7,,,,,
2819,05/19/22 11:31:04  AM,17.284,2927.8,,,,,
2820,05/19/22 11:31:34  AM,17.284,3272.2,,,,,
2821,05/19/22 11:32:04  AM,17.284,3444.5,,,,,
2822,05/19/22 11:32:34  AM,17.284,3272.2,,,,,
2823,05/19/22 11:33:04  AM,17.284,3272.2,,,,,
2824,05/19/22 11:33:34  AM,17.284,3272.2,,,,,
2825,05/19/22 11:34:04  AM,17.284,3444.5,,,,,
2826,05/19/22 11:34:34  AM,17.284,2066.7,,,,,
2827,05/19/22 11:35:04  AM,17.284,3444.5,,,,,
2828,05/19/22 11:35:34  AM,17.284,3444.5,,,,,
2829,05/19/22 11:36:04  AM,17.379,1980.6,,,,,
2830,05/19/22 11:36:34  AM,17.379,2755.6,,,,,
2831,05/19/22 11:37:04  AM,17.379,3100,,,,,
2832,05/19/22 11:37:34  AM,17.379,3444.5,,,,,
2833,05/19/22 11:38:04  AM,17.379,2066.7,,,,,
2834,05/19/22 11:38:34  AM,17.379,3444.5,,,,,
2835,05/19/22 11:39:04  AM,17.379,3444.5,,,,,
2836,05/19/22 11:39:34  AM,17.379,2325,,,,,
2837,05/19/22 11:40:04  AM,17.379,3100,,,,,
2838,05/19/22 11:40:34  AM,17.379,2152.8,,,,,
2839,05/19/22 11:41:04  AM,17.379,3100,,,,,
2840,05/19/22 11:41:34  AM,17.379,3272.2,,,,,
2841,05/19/22 11:42:04  AM,17.475,2066.7,,,,,
2842,05/19/22 11:42:34  AM,17.475,2066.7,,,,,
2843,05/19/22 11:43:04  AM,17.475,3100,,,,,
2844,05/19/22 11:43:34  AM,17.475,3100,,,,,
2845,05/19/22 11:44:04  AM,17.475,3444.5,,,,,
2846,05/19/22 11:44:34  AM,17.475,2238.9,,,,,
2847,05/19/22 11:45:04  AM,17.475,2411.1,,,,,
2848,05/19/22 11:45:34  AM,17.475,3100,,,,,
2849,05/19/22 11:46:04  AM,17.475,3444.5,,,,,
2850,05/19/22 11:46:34  AM,17.475,2152.8,,,,,
2851,05/19/22 11:47:04  AM,17.57,2325,,,,,
2852,05/19/22 11:47:34  AM,17.57,3272.2,,,,,
2853,05/19/22 11:48:04  AM,17.57,3100,,,,,
2854,05/19/22 11:48:34  AM,17.57,3444.5,,,,,
2855,05/19/22 11:49:04  AM,17.57,3444.5,,,,,
2856,05/19/22 11:49:34  AM,17.57,2755.6,,,,,
2857,05/19/22 11:50:04  AM,17.57,2927.8,,,,,
2858,05/19/22 11:50:34  AM,17.57,3272.2,,,,,
2859,05/19/22 11:51:04  AM,17.57,2927.8,,,,,
2860,05/19/22 11:51:34  AM,17.57,3444.5,,,,,
2861,05/19/22 11:52:04  AM,17.57,2152.8,,,,,
2862,05/19/22 11:52:34  AM,17.665,3100,,,,,
2863,05/19/22 11:53:04  AM,17.665,3444.5,,,,,
2864,05/19/22 11:53:34  AM,17.665,3272.2,,,,,
2865,05/19/22 11:54:04  AM,17.665,2152.8,,,,,
2866,05/19/22 11:54:34  AM,17.665,2152.8,,,,,
2867,05/19/22 11:55:04  AM,17.665,2755.6,,,,,
2868,05/19/22 11:55:34  AM,17.665,2066.7,,,,,
2869,05/19/22 11:56:04  AM,17.665,3100,,,,,
2870,05/19/22 11:56:34  AM,17.665,3272.2,,,,,
2871,05/19/22 11:57:04  AM,17.665,2325,,,,,
2872,05/19/22 11:57:34  AM,17.665,2927.8,,,,,
2873,05/19/22 11:58:04  AM,17.665,3444.5,,,,,
2874,05/19/22 11:58:34  AM,17.76,3272.2,,,,,
2875,05/19/22 11:59:04  AM,17.76,3100,,,,,
2876,05/19/22 11:59:34  AM,17.76,2066.7,,,,,
2877,05/19/22 12:00:04  PM,17.76,3272.2,,,,,
2878,05/19/22 12:00:34  PM,17.76,2411.1,,,,,
2879,05/19/22 12:01:04  PM,17.76,3100,,,,,
2880,05/19/22 12:01:34  PM,17.76,2066.7,,,,,
2881,05/19/22 12:02:04  PM,17.76,2411.1,,,,,
2882,05/19/22 12:02:34  PM,17.76,2411.1,,,,,
2883,05/19/22 12:03:04  PM,17.76,3272.2,,,,,
2884,05/19/22 12:03:34  PM,17.855,3100,,,,,
2885,05/19/22 12:04:04  PM,17.855,3444.5,,,,,
2886,05/19/22 12:04:34  PM,17.855,2152.8,,,,,
2887,05/19/22 12:05:04  PM,17.855,2927.8,,,,,
2888,05/19/22 12:05:34  PM,17.855,3444.5,,,,,
2889,05/19/22 12:06:04  PM,17.855,2927.8,,,,,
2890,05/19/22 12:06:34  PM,17.855,2325,,,,,
2891,05/19/22 12:07:04  PM,17.855,3272.2,,,,,
2892,05/19/22 12:07:34  PM,17.855,3444.5,,,,,
2893,05/19/22 12:08:04  PM,17.855,2583.4,,,,,
2894,05/19/22 12:08:34  PM,17.855,2066.7,,,,,
2895,05/19/22 12:09:04  PM,17.855,2583.4,,,,,
2896,05/19/22 12:09:34  PM,17.855,2927.8,,,,,
2897,05/19/22 12:10:04  PM,17.95,1980.6,,,,,
2898,05/19/22 12:10:34  PM,17.95,2152.8,,,,,
2899,05/19/22 12:11:04  PM,17.95,2066.7,,,,,
2900,05/19/22 12:11:34  PM,17.95,3444.5,,,,,
2901,05/19/22 12:12:04  PM,17.95,3444.5,,,,,
2902,05/19/22 12:12:34  PM,17.95,3272.2,,,,,
2903,05/19/22 12:13:04  PM,17.95,2238.9,,,,,
2904,05/19/22 12:13:34  PM,17.95,2325,,,,,
2905,05/19/22 12:14:04  PM,17.95,2152.8,,,,,
2906,05/19/22 12:14:34  PM,17.95,3272.2,,,,,
2907,05/19/22 12:15:04  PM,17.95,2066.7,,,,,
2908,05/19/22 12:15:34  PM,18.045,2411.1,,,,,
2909,05/19/22 12:16:04  PM,18.045,3444.5,,,,,
2910,05/19/22 12:16:34  PM,18.045,3444.5,,,,,
2911,05/19/22 12:17:04  PM,18.045,2755.6,,,,,
2912,05/19/22 12:17:34  PM,18.045,2066.7,,,,,
2913,05/19/22 12:18:04  PM,18.045,3272.2,,,,,
2914,05/19/22 12:18:34  PM,18.045,2669.5,,,,,
2915,05/19/22 12:19:04  PM,18.045,2152.8,,,,,
2916,05/19/22 12:19:34  PM,18.045,2066.7,,,,,
2917,05/19/22 12:20:04  PM,18.045,3444.5,,,,,
2918,05/19/22 12:20:34  PM,18.045,2238.9,,,,,
2919,05/19/22 12:21:04  PM,18.045,2066.7,,,,,
2920,05/19/22 12:21:34  PM,18.045,3444.5,,,,,
2921,05/19/22 12:22:04  PM,18.045,1980.6,,,,,
2922,05/19/22 12:22:34  PM,18.045,3444.5,,,,,
2923,05/19/22 12:23:04  PM,18.045,2238.9,,,,,
2924,05/19/22 12:23:34  PM,18.045,3272.2,,,,,
2925,05/19/22 12:24:04  PM,18.14,3272.2,,,,,
2926,05/19/22 12:24:34  PM,18.14,2066.7,,,,,
2927,05/19/22 12:25:04  PM,18.14,2927.8,,,,,
2928,05/19/22 12:25:34  PM,18.14,3100,,,,,
2929,05/19/22 12:26:04  PM,18.14,3444.5,,,,,
2930,05/19/22 12:26:34  PM,18.14,1980.6,,,,,
2931,05/19/22 12:27:04  PM,18.14,2755.6,,,,,
2932,05/19/22 12:27:34  PM,18.14,2066.7,,,,,
2933,05/19/22 12:28:04  PM,18.14,3444.5,,,,,
2934,05/19/22 12:28:34  PM,18.14,2583.4,,,,,
2935,05/19/22 12:29:04  PM,18.14,2066.7,,,,,
2936,05/19/22 12:29:34  PM,18.14,2669.5,,,,,
2937,05/19/22 12:30:04  PM,18.14,2497.2,,,,,
2938,05/19/22 12:30:34  PM,18.14,1980.6,,,,,
2939,05/19/22 12:31:04  PM,18.236,3444.5,,,,,
2940,05/19/22 12:31:34  PM,18.236,2325,,,,,
2941,05/19/22 12:32:04  PM,18.236,2755.6,,,,,
2942,05/19/22 12:32:34  PM,18.236,3272.2,,,,,
2943,05/19/22 12:33:04  PM,18.236,3444.5,,,,,
2944,05/19/22 12:33:34  PM,18.236,2325,,,,,
2945,05/19/22 12:34:04  PM,18.236,2152.8,,,,,
2946,05/19/22 12:34:34  PM,18.236,2497.2,,,,,
2947,05/19/22 12:35:04  PM,18.236,3444.5,,,,,
2948,05/19/22 12:35:34  PM,18.236,3444.5,,,,,
2949,05/19/22 12:36:04  PM,18.236,3272.2,,,,,
2950,05/19/22 12:36:34  PM,18.236,2927.8,,,,,
2951,05/19/22 12:37:04  PM,18.236,3444.5,,,,,
2952,05/19/22 12:37:34  PM,18.331,2411.1,,,,,
2953,05/19/22 12:38:04  PM,18.236,1980.6,,,,,
2954,05/19/22 12:38:34  PM,18.331,2411.1,,,,,
2955,05/19/22 12:39:04  PM,18.331,2325,,,,,
2956,05/19/22 12:39:34  PM,18.331,2755.6,,,,,
2957,05/19/22 12:40:04  PM,18.331,2927.8,,,,,
2958,05/19/22 12:40:34  PM,18.331,3444.5,,,,,
2959,05/19/22 12:41:04  PM,18.331,3444.5,,,,,
2960,05/19/22 12:41:34  PM,18.331,2583.4,,,,,
2961,05/19/22 12:42:04  PM,18.331,3444.5,,,,,
2962,05/19/22 12:42:34  PM,18.331,2325,,,,,
2963,05/19/22 12:43:04  PM,18.331,2411.1,,,,,
2964,05/19/22 12:43:34  PM,18.331,3272.2,,,,,
2965,05/19/22 12:44:04  PM,18.331,1980.6,,,,,
2966,05/19/22 12:44:34  PM,18.331,2755.6,,,,,
2967,05/19/22 12:45:04  PM,18.331,2152.8,,,,,
2968,05/19/22 12:45:34  PM,18.426,2927.8,,,,,
2969,05/19/22 12:46:04  PM,18.426,2927.8,,,,,
2970,05/19/22 12:46:34  PM,18.426,2927.8,,,,,
2971,05/19/22 12:47:04  PM,18.426,2927.8,,,,,
2972,05/19/22 12:47:34  PM,18.426,1980.6,,,,,
2973,05/19/22 12:48:04  PM,18.426,2066.7,,,,,
2974,05/19/22 12:48:34  PM,18.426,2927.8,,,,,
2975,05/19/22 12:49:04  PM,18.426,2411.1,,,,,
2976,05/19/22 12:49:34  PM,18.426,2927.8,,,,,
2977,05/19/22 12:50:04  PM,18.426,2755.6,,,,,
2978,05/19/22 12:50:34  PM,18.426,2411.1,,,,,
2979,05/19/22 12:51:04  PM,18.426,3444.5,,,,,
2980,05/19/22 12:51:34  PM,18.426,3272.2,,,,,
2981,05/19/22 12:52:04  PM,18.521,3444.5,,,,,
2982,05/19/22 12:52:34  PM,18.521,2755.6,,,,,
2983,05/19/22 12:53:04  PM,18.521,2411.1,,,,,
2984,05/19/22 12:53:34  PM,18.521,3272.2,,,,,
2985,05/19/22 12:54:04  PM,18.521,1980.6,,,,,
2986,05/19/22 12:54:34  PM,18.616,1980.6,,,,,
2987,05/19/22 12:55:04  PM,18.616,2669.5,,,,,
2988,05/19/22 12:55:34  PM,18.616,2755.6,,,,,
2989,05/19/22 12:56:04  PM,18.711,2066.7,,,,,
2990,05/19/22 12:56:34  PM,18.711,2927.8,,,,,
2991,05/19/22 12:57:04  PM,18.806,1808.3,,,,,
2992,05/19/22 12:57:34  PM,18.806,2927.8,,,,,
2993,05/19/22 12:58:04  PM,18.901,2669.5,,,,,
2994,05/19/22 12:58:34  PM,18.901,1808.3,,,,,
2995,05/19/22 12:59:04  PM,18.996,2927.8,,,,,
2996,05/19/22 12:59:34  PM,18.996,2755.6,,,,,
2997,05/19/22 01:00:04  PM,18.996,2497.2,,,,,
2998,05/19/22 01:00:34  PM,18.996,2669.5,,,,,
2999,05/19/22 01:01:04  PM,18.996,1980.6,,,,,
3000,05/19/22 01:01:34  PM,18.996,3100,,,,,
3001,05/19/22 01:02:04  PM,18.901,3100,,,,,
3002,05/19/22 01:02:34  PM,18.901,2066.7,,,,,
3003,05/19/22 01:03:04  PM,18.901,2325,,,,,
3004,05/19/22 01:03:34  PM,18.901,1980.6,,,,,
3005,05/19/22 01:04:04  PM,18.901,3100,,,,,
3006,05/19/22 01:04:34  PM,18.901,2411.1,,,,,
3007,05/19/22 01:05:04  PM,18.901,2325,,,,,
3008,05/19/22 01:05:34  PM,18.806,2927.8,,,,,
3009,05/19/22 01:06:04  PM,18.806,3272.2,,,,,
3010,05/19/22 01:06:34  PM,18.806,3100,,,,,
3011,05/19/22 01:07:04  PM,18.806,1894.5,,,,,
3012,05/19/22 01:07:34  PM,18.806,3100,,,,,
3013,05/19/22 01:08:04  PM,18.806,1894.5,,,,,
3014,05/19/22 01:08:34  PM,18.806,2927.8,,,,,
3015,05/19/22 01:09:04  PM,18.806,2669.5,,,,,
3016,05/19/22 01:09:34  PM,18.806,2927.8,,,,,
3017,05/19/22 01:10:04  PM,18.806,2152.8,,,,,
3018,05/19/22 01:10:34  PM,18.806,1894.5,,,,,
3019,05/19/22 01:11:04  PM,18.806,2927.8,,,,,
3020,05/19/22 01:11:34  PM,18.806,2152.8,,,,,
3021,05/19/22 01:12:04  PM,18.806,2927.8,,,,,
3022,05/19/22 01:12:34  PM,18.806,3100,,,,,
3023,05/19/22 01:13:04  PM,18.806,3272.2,,,,,
3024,05/19/22 01:13:34  PM,18.806,2583.4,,,,,
3025,05/19/22 01:14:04  PM,18.806,2927.8,,,,,
3026,05/19/22 01:14:34  PM,18.806,2152.8,,,,,
3027,05/19/22 01:15:04  PM,18.806,2669.5,,,,,
3028,05/19/22 01:15:34  PM,18.806,2927.8,,,,,
3029,05/19/22 01:16:04  PM,18.806,3100,,,,,
3030,05/19/22 01:16:34  PM,18.806,3100,,,,,
3031,05/19/22 01:17:04  PM,18.806,1894.5,,,,,
3032,05/19/22 01:17:34  PM,18.806,2325,,,,,
3033,05/19/22 01:18:04  PM,18.806,2583.4,,,,,
3034,05/19/22 01:18:34  PM,18.806,2152.8,,,,,
3035,05/19/22 01:19:04  PM,18.806,2325,,,,,
3036,05/19/22 01:19:34  PM,18.806,1894.5,,,,,
3037,05/19/22 01:20:04  PM,18.806,2411.1,,,,,
3038,05/19/22 01:20:34  PM,18.806,2755.6,,,,,
3039,05/19/22 01:21:04  PM,18.806,2927.8,,,,,
3040,05/19/22 01:21:34  PM,18.806,3100,,,,,
3041,05/19/22 01:22:04  PM,18.806,1894.5,,,,,
3042,05/19/22 01:22:34  PM,18.806,2927.8,,,,,
3043,05/19/22 01:23:04  PM,18.806,3272.2,,,,,
3044,05/19/22 01:23:34  PM,18.806,2411.1,,,,,
3045,05/19/22 01:24:04  PM,18.901,2238.9,,,,,
3046,05/19/22 01:24:34  PM,18.901,3100,,,,,
3047,05/19/22 01:25:04  PM,18.901,2325,,,,,
3048,05/19/22 01:25:34  PM,18.901,2583.4,,,,,
3049,05/19/22 01:26:04  PM,18.901,3100,,,,,
3050,05/19/22 01:26:34  PM,18.901,2755.6,,,,,
3051,05/19/22 01:27:04  PM,18.901,2325,,,,,
3052,05/19/22 01:27:34  PM,18.901,2411.1,,,,,
3053,05/19/22 01:28:04  PM,18.901,1808.3,,,,,
3054,05/19/22 01:28:34  PM,18.901,2497.2,,,,,
3055,05/19/22 01:29:04  PM,18.901,3100,,,,,
3056,05/19/22 01:29:34  PM,18.901,1808.3,,,,,
3057,05/19/22 01:30:04  PM,18.901,2152.8,,,,,
3058,05/19/22 01:30:34  PM,18.996,1894.5,,,,,
3059,05/19/22 01:31:04  PM,18.996,2238.9,,,,,
3060,05/19/22 01:31:34  PM,18.996,2755.6,,,,,
3061,05/19/22 01:32:04  PM,18.996,1894.5,,,,,
3062,05/19/22 01:32:34  PM,18.996,2583.4,,,,,
3063,05/19/22 01:33:04  PM,18.996,1894.5,,,,,
3064,05/19/22 01:33:34  PM,18.996,2238.9,,,,,
3065,05/19/22 01:34:04  PM,18.996,1980.6,,,,,
3066,05/19/22 01:34:34  PM,18.996,2583.4,,,,,
3067,05/19/22 01:35:04  PM,18.996,2755.6,,,,,
3068,05/19/22 01:35:34  PM,18.996,3100,,,,,
3069,05/19/22 01:36:04  PM,18.996,1894.5,,,,,
3070,05/19/22 01:36:34  PM,18.996,3100,,,,,
3071,05/19/22 01:37:04  PM,18.996,2238.9,,,,,
3072,05/19/22 01:37:34  PM,19.092,2497.2,,,,,
3073,05/19/22 01:38:04  PM,19.092,3100,,,,,
3074,05/19/22 01:38:34  PM,19.092,2238.9,,,,,
3075,05/19/22 01:39:04  PM,19.092,2755.6,,,,,
3076,05/19/22 01:39:34  PM,19.092,1894.5,,,,,
3077,05/19/22 01:40:04  PM,19.092,3272.2,,,,,
3078,05/19/22 01:40:34  PM,19.092,1980.6,,,,,
3079,05/19/22 01:41:04  PM,19.092,3100,,,,,
3080,05/19/22 01:41:34  PM,19.092,2927.8,,,,,
3081,05/19/22 01:42:04  PM,19.092,2755.6,,,,,
3082,05/19/22 01:42:34  PM,19.092,2411.1,,,,,
3083,05/19/22 01:43:04  PM,19.092,2325,,,,,
3084,05/19/22 01:43:34  PM,19.092,2755.6,,,,,
3085,05/19/22 01:44:04  PM,19.092,2755.6,,,,,
3086,05/19/22 01:44:34  PM,19.092,2325,,,,,
3087,05/19/22 01:45:04  PM,19.092,1894.5,,,,,
3088,05/19/22 01:45:34  PM,19.187,3100,,,,,
3089,05/19/22 01:46:04  PM,19.187,2325,,,,,
3090,05/19/22 01:46:34  PM,19.187,2325,,,,,
3091,05/19/22 01:47:04  PM,19.187,3100,,,,,
3092,05/19/22 01:47:34  PM,19.187,2066.7,,,,,
3093,05/19/22 01:48:04  PM,19.187,2583.4,,,,,
3094,05/19/22 01:48:34  PM,19.187,1894.5,,,,,
3095,05/19/22 01:49:04  PM,19.187,1808.3,,,,,
3096,05/19/22 01:49:34  PM,19.187,3100,,,,,
3097,05/19/22 01:50:04  PM,19.187,2152.8,,,,,
3098,05/19/22 01:50:34  PM,19.187,1894.5,,,,,
3099,05/19/22 01:51:04  PM,19.187,3100,,,,,
3100,05/19/22 01:51:34  PM,19.282,2238.9,,,,,
3101,05/19/22 01:52:04  PM,19.187,2927.8,,,,,
3102,05/19/22 01:52:34  PM,19.282,1980.6,,,,,
3103,05/19/22 01:53:04  PM,19.282,3100,,,,,
3104,05/19/22 01:53:34  PM,19.282,3100,,,,,
3105,05/19/22 01:54:04  PM,19.282,3100,,,,,
3106,05/19/22 01:54:34  PM,19.282,3100,,,,,
3107,05/19/22 01:55:04  PM,19.282,1894.5,,,,,
3108,05/19/22 01:55:34  PM,19.282,2325,,,,,
3109,05/19/22 01:56:04  PM,19.282,2669.5,,,,,
3110,05/19/22 01:56:34  PM,19.282,3100,,,,,
3111,05/19/22 01:57:04  PM,19.282,2152.8,,,,,
3112,05/19/22 01:57:34  PM,19.377,1894.5,,,,,
3113,05/19/22 01:58:04  PM,19.377,2755.6,,,,,
3114,05/19/22 01:58:34  PM,19.377,2927.8,,,,,
3115,05/19/22 01:59:04  PM,19.377,2755.6,,,,,
3116,05/19/22 01:59:34  PM,19.377,3100,,,,,
3117,05/19/22 02:00:04  PM,19.377,2755.6,,,,,
3118,05/19/22 02:00:34  PM,19.377,1808.3,,,,,
3119,05/19/22 02:01:04  PM,19.377,1894.5,,,,,
3120,05/19/22 02:01:34  PM,19.377,1980.6,,,,,
3121,05/19/22 02:02:04  PM,19.377,1894.5,,,,,
3122,05/19/22 02:02:34  PM,19.377,2927.8,,,,,
3123,05/19/22 02:03:04  PM,19.377,2755.6,,,,,
3124,05/19/22 02:03:34  PM,19.377,2325,,,,,
3125,05/19/22 02:04:04  PM,19.377,2669.5,,,,,
3126,05/19/22 02:04:34  PM,19.377,3100,,,,,
3127,05/19/22 02:05:04  PM,19.472,1980.6,,,,,
3128,05/19/22 02:05:34  PM,19.472,1980.6,,,,,
3129,05/19/22 02:06:04  PM,19.472,1980.6,,,,,
3130,05/19/22 02:06:34  PM,19.472,2927.8,,,,,
3131,05/19/22 02:07:04  PM,19.472,2066.7,,,,,
3132,05/19/22 02:07:34  PM,19.472,2325,,,,,
3133,05/19/22 02:08:04  PM,19.472,3100,,,,,
3134,05/19/22 02:08:34  PM,19.472,3100,,,,,
3135,05/19/22 02:09:04  PM,19.472,2152.8,,,,,
3136,05/19/22 02:09:34  PM,19.472,3100,,,,,
3137,05/19/22 02:10:04  PM,19.472,1980.6,,,,,
3138,05/19/22 02:10:34  PM,19.472,2927.8,,,,,
3139,05/19/22 02:11:04  PM,19.567,2325,,,,,
3140,05/19/22 02:11:34  PM,19.567,1894.5,,,,,
3141,05/19/22 02:12:04  PM,19.567,2497.2,,,,,
3142,05/19/22 02:12:34  PM,19.567,3272.2,,,,,
3143,05/19/22 02:13:04  PM,19.567,3100,,,,,
3144,05/19/22 02:13:34  PM,19.567,2755.6,,,,,
3145,05/19/22 02:14:04  PM,19.567,2325,,,,,
3146,05/19/22 02:14:34  PM,19.567,2669.5,,,,,
3147,05/19/22 02:15:04  PM,19.567,2325,,,,,
3148,05/19/22 02:15:34  PM,19.567,3100,,,,,
3149,05/19/22 02:16:04  PM,19.567,2755.6,,,,,
3150,05/19/22 02:16:34  PM,19.567,3100,,,,,
3151,05/19/22 02:17:04  PM,19.567,3100,,,,,
3152,05/19/22 02:17:34  PM,19.567,3272.2,,,,,
3153,05/19/22 02:18:04  PM,19.662,1808.3,,,,,
3154,05/19/22 02:18:34  PM,19.662,1980.6,,,,,
3155,05/19/22 02:19:04  PM,19.662,1980.6,,,,,
3156,05/19/22 02:19:34  PM,19.662,2669.5,,,,,
3157,05/19/22 02:20:04  PM,19.662,3100,,,,,
3158,05/19/22 02:20:34  PM,19.662,3100,,,,,
3159,05/19/22 02:21:04  PM,19.662,2755.6,,,,,
3160,05/19/22 02:21:34  PM,19.662,2669.5,,,,,
3161,05/19/22 02:22:04  PM,19.662,2238.9,,,,,
3162,05/19/22 02:22:34  PM,19.662,2066.7,,,,,
3163,05/19/22 02:23:04  PM,19.662,1894.5,,,,,
3164,05/19/22 02:23:34  PM,19.662,2927.8,,,,,
3165,05/19/22 02:24:04  PM,19.662,3100,,,,,
3166,05/19/22 02:24:34  PM,19.662,2066.7,,,,,
3167,05/19/22 02:25:04  PM,19.662,2927.8,,,,,
3168,05/19/22 02:25:34  PM,19.758,2066.7,,,,,
3169,05/19/22 02:26:04  PM,19.758,2152.8,,,,,
3170,05/19/22 02:26:34  PM,19.758,1980.6,,,,,
3171,05/19/22 02:27:04  PM,19.758,2497.2,,,,,
3172,05/19/22 02:27:34  PM,19.758,3100,,,,,
3173,05/19/22 02:28:04  PM,19.758,1894.5,,,,,
3174,05/19/22 02:28:34  PM,19.758,3100,,,,,
3175,05/19/22 02:29:04  PM,19.758,3100,,,,,
