"","Pond","temp","O2mg","O2sat","date","hour","jdate"
"18110","DW2",21.728,0.09,1.023977,2025-08-18 13:47:00,13,230
"18111","DW2",21.703,0.09,1.023482,2025-08-18 13:57:00,13,230
"18112","DW2",21.728,0.091,1.035355,2025-08-18 14:07:00,14,230
"18113","DW2",21.712,0.09,1.02366,2025-08-18 14:17:00,14,230
"18114","DW2",21.745,0.09,1.024314,2025-08-18 14:27:00,14,230
"18115","DW2",21.745,0.09,1.024314,2025-08-18 14:37:00,14,230
"18116","DW2",21.745,0.09,1.024314,2025-08-18 14:47:00,14,230
"18117","DW2",21.77,0.089,1.013422,2025-08-18 14:57:00,14,230
"18118","DW2",21.77,0.09,1.024809,2025-08-18 15:07:00,15,230
"18119","DW2",21.787,0.09,1.025146,2025-08-18 15:17:00,15,230
"18120","DW2",21.804,0.09,1.025483,2025-08-18 15:27:00,15,230
"18121","DW2",21.829,0.09,1.025978,2025-08-18 15:37:00,15,230
"18122","DW2",21.845,0.09,1.026295,2025-08-18 15:47:00,15,230
"18123","DW2",21.845,0.09,1.026295,2025-08-18 15:57:00,15,230
"18124","DW2",21.854,0.091,1.037878,2025-08-18 16:07:00,16,230
"18125","DW2",21.887,0.09,1.027127,2025-08-18 16:17:00,16,230
"18126","DW2",21.904,0.09,1.027464,2025-08-18 16:27:00,16,230
"18127","DW2",21.912,0.091,1.03904,2025-08-18 16:37:00,16,230
"18128","DW2",21.921,0.09,1.027801,2025-08-18 16:47:00,16,230
"18129","DW2",21.963,0.09,1.028633,2025-08-18 16:57:00,16,230
"18130","DW2",21.971,0.09,1.028792,2025-08-18 17:07:00,17,230
"18131","DW2",21.988,0.09,1.029129,2025-08-18 17:17:00,17,230
"18132","DW2",22.004,0.09,1.029446,2025-08-18 17:27:00,17,230
"18133","DW2",22.021,0.091,1.041225,2025-08-18 17:37:00,17,230
"18134","DW2",22.055,0.09,1.030457,2025-08-18 17:47:00,17,230
"18135","DW2",22.08,0.09,1.030953,2025-08-18 17:57:00,17,230
"18136","DW2",22.08,0.09,1.030953,2025-08-18 18:07:00,18,230
"18137","DW2",22.088,0.09,1.031111,2025-08-18 18:17:00,18,230
"18138","DW2",22.138,0.089,1.020635,2025-08-18 18:27:00,18,230
"18139","DW2",22.13,0.091,1.04341,2025-08-18 18:37:00,18,230
"18140","DW2",22.163,0.09,1.032599,2025-08-18 18:47:00,18,230
"18141","DW2",22.172,0.09,1.032777,2025-08-18 18:57:00,18,230
"18142","DW2",22.18,0.09,1.032936,2025-08-18 19:07:00,19,230
"18143","DW2",22.197,0.09,1.033273,2025-08-18 19:17:00,19,230
"18144","DW2",22.205,0.09,1.033432,2025-08-18 19:27:00,19,230
"18145","DW2",22.239,0.09,1.034107,2025-08-18 19:37:00,19,230
"18146","DW2",22.247,0.09,1.034265,2025-08-18 19:47:00,19,230
"18147","DW2",22.264,0.09,1.034603,2025-08-18 19:57:00,19,230
"18148","DW2",22.28,0.089,1.023421,2025-08-18 20:07:00,20,230
"18149","DW2",22.289,0.09,1.035099,2025-08-18 20:17:00,20,230
"18150","DW2",22.297,0.09,1.035258,2025-08-18 20:27:00,20,230
"18151","DW2",22.322,0.089,1.024245,2025-08-18 20:37:00,20,230
"18152","DW2",22.322,0.09,1.035754,2025-08-18 20:47:00,20,230
"18153","DW2",22.347,0.09,1.03625,2025-08-18 20:57:00,20,230
"18154","DW2",22.339,0.09,1.036091,2025-08-18 21:07:00,21,230
"18155","DW2",22.356,0.09,1.036429,2025-08-18 21:17:00,21,230
"18156","DW2",22.372,0.09,1.036746,2025-08-18 21:27:00,21,230
"18157","DW2",22.364,0.09,1.036588,2025-08-18 21:37:00,21,230
"18158","DW2",22.406,0.09,1.037421,2025-08-18 21:47:00,21,230
"18159","DW2",22.398,0.089,1.025737,2025-08-18 21:57:00,21,230
"18160","DW2",22.414,0.09,1.03758,2025-08-18 22:07:00,22,230
"18161","DW2",22.398,0.09,1.037263,2025-08-18 22:17:00,22,230
"18162","DW2",22.414,0.09,1.03758,2025-08-18 22:27:00,22,230
"18163","DW2",22.431,0.089,1.026385,2025-08-18 22:37:00,22,230
"18164","DW2",22.448,0.089,1.026719,2025-08-18 22:47:00,22,230
"18165","DW2",22.448,0.09,1.038255,2025-08-18 22:57:00,22,230
"18166","DW2",22.456,0.09,1.038414,2025-08-18 23:07:00,23,230
"18167","DW2",22.456,0.09,1.038414,2025-08-18 23:17:00,23,230
"18168","DW2",22.448,0.09,1.038255,2025-08-18 23:27:00,23,230
"18169","DW2",22.456,0.09,1.038414,2025-08-18 23:37:00,23,230
"18170","DW2",22.473,0.09,1.038752,2025-08-18 23:47:00,23,230
"18171","DW2",22.448,0.09,1.038255,2025-08-18 23:57:00,23,230
"18172","DW2",22.456,0.09,1.038414,2025-08-19 00:07:00,0,231
"18173","DW2",22.439,0.09,1.038077,2025-08-19 00:17:00,0,231
"18174","DW2",22.448,0.09,1.038255,2025-08-19 00:27:00,0,231
"18175","DW2",22.431,0.09,1.037918,2025-08-19 00:37:00,0,231
"18176","DW2",22.448,0.09,1.038255,2025-08-19 00:47:00,0,231
"18177","DW2",22.431,0.09,1.037918,2025-08-19 00:57:00,0,231
"18178","DW2",22.423,0.09,1.037759,2025-08-19 01:07:00,1,231
"18179","DW2",22.414,0.09,1.03758,2025-08-19 01:17:00,1,231
"18180","DW2",22.406,0.09,1.037421,2025-08-19 01:27:00,1,231
"18181","DW2",22.364,0.091,1.048105,2025-08-19 01:37:00,1,231
"18182","DW2",22.347,0.09,1.03625,2025-08-19 01:47:00,1,231
"18183","DW2",22.306,0.091,1.046941,2025-08-19 01:57:00,1,231
"18184","DW2",22.255,0.09,1.034424,2025-08-19 02:07:00,2,231
"18185","DW2",22.23,0.091,1.045416,2025-08-19 02:17:00,2,231
"18186","DW2",22.188,0.09,1.033095,2025-08-19 02:27:00,2,231
"18187","DW2",22.147,0.091,1.043751,2025-08-19 02:37:00,2,231
"18188","DW2",22.096,0.091,1.042728,2025-08-19 02:47:00,2,231
"18189","DW2",22.055,0.091,1.041906,2025-08-19 02:57:00,2,231
"18190","DW2",22.013,0.092,1.052505,2025-08-19 03:07:00,3,231
"18191","DW2",22.004,0.091,1.040884,2025-08-19 03:17:00,3,231
"18192","DW2",21.963,0.091,1.040062,2025-08-19 03:27:00,3,231
"18193","DW2",21.946,0.091,1.039722,2025-08-19 03:37:00,3,231
"18194","DW2",21.896,0.091,1.03872,2025-08-19 03:47:00,3,231
"18195","DW2",21.862,0.091,1.038039,2025-08-19 03:57:00,3,231
"18196","DW2",21.82,0.091,1.037197,2025-08-19 04:07:00,4,231
"18197","DW2",21.795,0.092,1.048089,2025-08-19 04:17:00,4,231
"18198","DW2",21.753,0.092,1.047238,2025-08-19 04:27:00,4,231
"18199","DW2",21.745,0.092,1.047076,2025-08-19 04:37:00,4,231
"18200","DW2",21.703,0.091,1.034854,2025-08-19 04:47:00,4,231
"18201","DW2",21.67,0.092,1.045558,2025-08-19 04:57:00,4,231
"18202","DW2",21.645,0.092,1.045052,2025-08-19 05:07:00,5,231
"18203","DW2",21.62,0.092,1.044547,2025-08-19 05:17:00,5,231
"18204","DW2",21.611,0.092,1.044365,2025-08-19 05:27:00,5,231
"18205","DW2",21.561,0.092,1.043353,2025-08-19 05:37:00,5,231
"18206","DW2",21.528,0.094,1.065353,2025-08-19 05:47:00,5,231
"18207","DW2",21.502,0.093,1.053487,2025-08-19 05:57:00,5,231
"18208","DW2",21.477,0.093,1.052976,2025-08-19 06:07:00,6,231
"18209","DW2",21.477,0.093,1.052976,2025-08-19 06:17:00,6,231
"18210","DW2",21.436,0.093,1.052138,2025-08-19 06:27:00,6,231
"18211","DW2",21.41,0.093,1.051607,2025-08-19 06:37:00,6,231
"18212","DW2",21.385,0.093,1.051096,2025-08-19 06:47:00,6,231
"18213","DW2",21.36,0.094,1.061882,2025-08-19 06:57:00,6,231
"18214","DW2",21.343,0.093,1.050238,2025-08-19 07:07:00,7,231
"18215","DW2",21.318,0.093,1.049727,2025-08-19 07:17:00,7,231
"18216","DW2",21.302,0.093,1.0494,2025-08-19 07:27:00,7,231
"18217","DW2",21.268,0.093,1.048706,2025-08-19 07:37:00,7,231
"18218","DW2",21.235,0.093,1.048032,2025-08-19 07:47:00,7,231
"18219","DW2",21.235,0.094,1.059301,2025-08-19 07:57:00,7,231
"18220","DW2",21.21,0.094,1.058785,2025-08-19 08:07:00,8,231
"18221","DW2",21.201,0.094,1.058599,2025-08-19 08:17:00,8,231
"18222","DW2",21.193,0.094,1.058434,2025-08-19 08:27:00,8,231
"18223","DW2",21.159,0.093,1.04648,2025-08-19 08:37:00,8,231
"18224","DW2",21.143,0.094,1.057402,2025-08-19 08:47:00,8,231
"18225","DW2",21.118,0.094,1.056886,2025-08-19 08:57:00,8,231
"18226","DW2",21.134,0.094,1.057216,2025-08-19 09:07:00,9,231
"18227","DW2",21.118,0.094,1.056886,2025-08-19 09:17:00,9,231
"18228","DW2",21.101,0.094,1.056535,2025-08-19 09:27:00,9,231
"18229","DW2",21.067,0.095,1.067066,2025-08-19 09:37:00,9,231
"18230","DW2",21.084,0.094,1.056185,2025-08-19 09:47:00,9,231
"18231","DW2",21.059,0.094,1.055669,2025-08-19 09:57:00,9,231
"18232","DW2",21.067,0.094,1.055834,2025-08-19 10:07:00,10,231
"18233","DW2",21.042,0.094,1.055318,2025-08-19 10:17:00,10,231
"18234","DW2",21.051,0.094,1.055504,2025-08-19 10:27:00,10,231
"18235","DW2",21.051,0.094,1.055504,2025-08-19 10:37:00,10,231
"18236","DW2",21.017,0.095,1.066024,2025-08-19 10:47:00,10,231
"18237","DW2",21.034,0.094,1.055153,2025-08-19 10:57:00,10,231
"18238","DW2",21.034,0.094,1.055153,2025-08-19 11:07:00,11,231
"18239","DW2",21.026,0.094,1.054988,2025-08-19 11:17:00,11,231
"18240","DW2",21.034,0.094,1.055153,2025-08-19 11:27:00,11,231
"18241","DW2",21.026,0.094,1.054988,2025-08-19 11:37:00,11,231
"18242","DW2",21.009,0.095,1.065857,2025-08-19 11:47:00,11,231
"18243","DW2",21.026,0.094,1.054988,2025-08-19 11:57:00,11,231
"18244","DW2",21.026,0.094,1.054988,2025-08-19 12:07:00,12,231
"18245","DW2",21.009,0.094,1.054638,2025-08-19 12:17:00,12,231
"18246","DW2",21.009,0.095,1.065857,2025-08-19 12:27:00,12,231
"18247","DW2",20.992,0.095,1.065503,2025-08-19 12:37:00,12,231
"18248","DW2",21.009,0.095,1.065857,2025-08-19 12:47:00,12,231
"18249","DW2",20.992,0.094,1.054287,2025-08-19 12:57:00,12,231
"18250","DW2",21,0.094,1.054452,2025-08-19 13:07:00,13,231
"18251","DW2",20.975,0.095,1.065149,2025-08-19 13:17:00,13,231
"18252","DW2",20.992,0.094,1.054287,2025-08-19 13:27:00,13,231
"18253","DW2",20.975,0.095,1.065149,2025-08-19 13:37:00,13,231
"18254","DW2",21,0.095,1.06567,2025-08-19 13:47:00,13,231
"18255","DW2",21.009,0.094,1.054638,2025-08-19 13:57:00,13,231
"18256","DW2",20.984,0.095,1.065336,2025-08-19 14:07:00,14,231
"18257","DW2",20.984,0.095,1.065336,2025-08-19 14:17:00,14,231
"18258","DW2",20.967,0.095,1.064982,2025-08-19 14:27:00,14,231
"18259","DW2",20.984,0.094,1.054122,2025-08-19 14:37:00,14,231
"18260","DW2",20.992,0.095,1.065503,2025-08-19 14:47:00,14,231
"18261","DW2",20.984,0.094,1.054122,2025-08-19 14:57:00,14,231
"18262","DW2",21,0.095,1.06567,2025-08-19 15:07:00,15,231
"18263","DW2",20.984,0.095,1.065336,2025-08-19 15:17:00,15,231
"18264","DW2",20.984,0.095,1.065336,2025-08-19 15:27:00,15,231
"18265","DW2",20.992,0.095,1.065503,2025-08-19 15:37:00,15,231
"18266","DW2",20.975,0.095,1.065149,2025-08-19 15:47:00,15,231
"18267","DW2",20.975,0.095,1.065149,2025-08-19 15:57:00,15,231
"18268","DW2",20.984,0.095,1.065336,2025-08-19 16:07:00,16,231
"18269","DW2",20.984,0.095,1.065336,2025-08-19 16:17:00,16,231
"18270","DW2",20.984,0.095,1.065336,2025-08-19 16:27:00,16,231
"18271","DW2",20.975,0.095,1.065149,2025-08-19 16:37:00,16,231
"18272","DW2",20.992,0.095,1.065503,2025-08-19 16:47:00,16,231
"18273","DW2",20.992,0.094,1.054287,2025-08-19 16:57:00,16,231
"18274","DW2",20.984,0.095,1.065336,2025-08-19 17:07:00,17,231
"18275","DW2",20.984,0.095,1.065336,2025-08-19 17:17:00,17,231
"18276","DW2",20.984,0.095,1.065336,2025-08-19 17:27:00,17,231
"18277","DW2",20.992,0.095,1.065503,2025-08-19 17:37:00,17,231
"18278","DW2",21,0.095,1.06567,2025-08-19 17:47:00,17,231
"18279","DW2",20.992,0.094,1.054287,2025-08-19 17:57:00,17,231
"18280","DW2",20.984,0.095,1.065336,2025-08-19 18:07:00,18,231
"18281","DW2",20.984,0.095,1.065336,2025-08-19 18:17:00,18,231
"18282","DW2",20.975,0.095,1.065149,2025-08-19 18:27:00,18,231
"18283","DW2",20.992,0.095,1.065503,2025-08-19 18:37:00,18,231
"18284","DW2",20.984,0.095,1.065336,2025-08-19 18:47:00,18,231
"18285","DW2",21,0.096,1.076887,2025-08-19 18:57:00,18,231
"18286","DW2",21,0.095,1.06567,2025-08-19 19:07:00,19,231
"18287","DW2",20.992,0.095,1.065503,2025-08-19 19:17:00,19,231
"18288","DW2",20.975,0.095,1.065149,2025-08-19 19:27:00,19,231
"18289","DW2",20.992,0.095,1.065503,2025-08-19 19:37:00,19,231
"18290","DW2",20.975,0.096,1.076361,2025-08-19 19:47:00,19,231
"18291","DW2",21,0.095,1.06567,2025-08-19 19:57:00,19,231
"18292","DW2",20.984,0.095,1.065336,2025-08-19 20:07:00,20,231
"18293","DW2",21,0.095,1.06567,2025-08-19 20:17:00,20,231
"18294","DW2",20.984,0.095,1.065336,2025-08-19 20:27:00,20,231
"18295","DW2",20.992,0.095,1.065503,2025-08-19 20:37:00,20,231
"18296","DW2",20.992,0.095,1.065503,2025-08-19 20:47:00,20,231
"18297","DW2",21,0.095,1.06567,2025-08-19 20:57:00,20,231
"18298","DW2",20.992,0.095,1.065503,2025-08-19 21:07:00,21,231
"18299","DW2",21,0.095,1.06567,2025-08-19 21:17:00,21,231
"18300","DW2",21,0.095,1.06567,2025-08-19 21:27:00,21,231
"18301","DW2",20.992,0.095,1.065503,2025-08-19 21:37:00,21,231
"18302","DW2",21,0.095,1.06567,2025-08-19 21:47:00,21,231
"18303","DW2",21,0.095,1.06567,2025-08-19 21:57:00,21,231
"18304","DW2",21,0.095,1.06567,2025-08-19 22:07:00,22,231
"18305","DW2",21,0.095,1.06567,2025-08-19 22:17:00,22,231
"18306","DW2",21.009,0.095,1.065857,2025-08-19 22:27:00,22,231
"18307","DW2",21.017,0.095,1.066024,2025-08-19 22:37:00,22,231
"18308","DW2",21.009,0.095,1.065857,2025-08-19 22:47:00,22,231
"18309","DW2",21,0.095,1.06567,2025-08-19 22:57:00,22,231
"18310","DW2",21.009,0.095,1.065857,2025-08-19 23:07:00,23,231
"18311","DW2",21.009,0.096,1.077077,2025-08-19 23:17:00,23,231
"18312","DW2",21.017,0.096,1.077245,2025-08-19 23:27:00,23,231
"18313","DW2",21,0.095,1.06567,2025-08-19 23:37:00,23,231
"18314","DW2",21.017,0.095,1.066024,2025-08-19 23:47:00,23,231
"18315","DW2",21,0.096,1.076887,2025-08-19 23:57:00,23,231
"18316","DW2",21.009,0.096,1.077077,2025-08-20 00:07:00,0,232
"18317","DW2",21.017,0.096,1.077245,2025-08-20 00:17:00,0,232
"18318","DW2",21.026,0.095,1.066212,2025-08-20 00:27:00,0,232
"18319","DW2",21.017,0.095,1.066024,2025-08-20 00:37:00,0,232
"18320","DW2",21.009,0.095,1.065857,2025-08-20 00:47:00,0,232
"18321","DW2",21.017,0.095,1.066024,2025-08-20 00:57:00,0,232
"18322","DW2",21.026,0.095,1.066212,2025-08-20 01:07:00,1,232
"18323","DW2",21.009,0.096,1.077077,2025-08-20 01:17:00,1,232
"18324","DW2",21.009,0.095,1.065857,2025-08-20 01:27:00,1,232
"18325","DW2",21.026,0.095,1.066212,2025-08-20 01:37:00,1,232
"18326","DW2",21.051,0.095,1.066733,2025-08-20 01:47:00,1,232
"18327","DW2",21.034,0.095,1.066378,2025-08-20 01:57:00,1,232
"18328","DW2",21.017,0.095,1.066024,2025-08-20 02:07:00,2,232
"18329","DW2",21.017,0.095,1.066024,2025-08-20 02:17:00,2,232
"18330","DW2",21.026,0.096,1.077435,2025-08-20 02:27:00,2,232
"18331","DW2",21.026,0.095,1.066212,2025-08-20 02:37:00,2,232
"18332","DW2",21.034,0.096,1.077603,2025-08-20 02:47:00,2,232
"18333","DW2",21.034,0.095,1.066378,2025-08-20 02:57:00,2,232
"18334","DW2",21.042,0.095,1.066545,2025-08-20 03:07:00,3,232
"18335","DW2",21.034,0.096,1.077603,2025-08-20 03:17:00,3,232
"18336","DW2",21.034,0.095,1.066378,2025-08-20 03:27:00,3,232
"18337","DW2",21.042,0.096,1.077772,2025-08-20 03:37:00,3,232
"18338","DW2",21.042,0.095,1.066545,2025-08-20 03:47:00,3,232
"18339","DW2",21.042,0.095,1.066545,2025-08-20 03:57:00,3,232
"18340","DW2",21.017,0.096,1.077245,2025-08-20 04:07:00,4,232
"18341","DW2",21.051,0.095,1.066733,2025-08-20 04:17:00,4,232
"18342","DW2",21.026,0.095,1.066212,2025-08-20 04:27:00,4,232
"18343","DW2",21.017,0.096,1.077245,2025-08-20 04:37:00,4,232
"18344","DW2",21.034,0.095,1.066378,2025-08-20 04:47:00,4,232
"18345","DW2",21.042,0.096,1.077772,2025-08-20 04:57:00,4,232
"18346","DW2",21.009,0.096,1.077077,2025-08-20 05:07:00,5,232
"18347","DW2",21.042,0.095,1.066545,2025-08-20 05:17:00,5,232
"18348","DW2",21.051,0.096,1.077961,2025-08-20 05:27:00,5,232
"18349","DW2",21.034,0.096,1.077603,2025-08-20 05:37:00,5,232
"18350","DW2",21.042,0.096,1.077772,2025-08-20 05:47:00,5,232
"18351","DW2",21.042,0.096,1.077772,2025-08-20 05:57:00,5,232
"18352","DW2",21.051,0.096,1.077961,2025-08-20 06:07:00,6,232
"18353","DW2",21.051,0.096,1.077961,2025-08-20 06:17:00,6,232
"18354","DW2",21.059,0.096,1.07813,2025-08-20 06:27:00,6,232
"18355","DW2",21.059,0.096,1.07813,2025-08-20 06:37:00,6,232
"18356","DW2",21.042,0.096,1.077772,2025-08-20 06:47:00,6,232
"18357","DW2",21.034,0.096,1.077603,2025-08-20 06:57:00,6,232
"18358","DW2",21.034,0.096,1.077603,2025-08-20 07:07:00,7,232
"18359","DW2",21.034,0.096,1.077603,2025-08-20 07:17:00,7,232
"18360","DW2",21.051,0.096,1.077961,2025-08-20 07:27:00,7,232
"18361","DW2",21.026,0.095,1.066212,2025-08-20 07:37:00,7,232
"18362","DW2",21.017,0.096,1.077245,2025-08-20 07:47:00,7,232
"18363","DW2",21.009,0.095,1.065857,2025-08-20 07:57:00,7,232
"18364","DW2",21.009,0.096,1.077077,2025-08-20 08:07:00,8,232
"18365","DW2",21.026,0.096,1.077435,2025-08-20 08:17:00,8,232
"18366","DW2",21.009,0.096,1.077077,2025-08-20 08:27:00,8,232
"18367","DW2",21.009,0.096,1.077077,2025-08-20 08:37:00,8,232
"18368","DW2",21,0.096,1.076887,2025-08-20 08:47:00,8,232
"18369","DW2",20.975,0.096,1.076361,2025-08-20 08:57:00,8,232
"18370","DW2",20.984,0.096,1.07655,2025-08-20 09:07:00,9,232
"18371","DW2",20.975,0.096,1.076361,2025-08-20 09:17:00,9,232
"18372","DW2",20.975,0.096,1.076361,2025-08-20 09:27:00,9,232
"18373","DW2",20.984,0.096,1.07655,2025-08-20 09:37:00,9,232
"18374","DW2",21,0.096,1.076887,2025-08-20 09:47:00,9,232
"18375","DW2",20.975,0.096,1.076361,2025-08-20 09:57:00,9,232
"18376","DW2",20.992,0.096,1.076719,2025-08-20 10:07:00,10,232
"18377","DW2",21,0.096,1.076887,2025-08-20 10:17:00,10,232
"18378","DW2",20.992,0.096,1.076719,2025-08-20 10:27:00,10,232
"18379","DW2",20.992,0.096,1.076719,2025-08-20 10:37:00,10,232
"18380","DW2",21,0.097,1.088105,2025-08-20 10:47:00,10,232
"18381","DW2",21,0.096,1.076887,2025-08-20 10:57:00,10,232
"18382","DW2",20.975,0.097,1.087573,2025-08-20 11:07:00,11,232
"18383","DW2",20.975,0.096,1.076361,2025-08-20 11:17:00,11,232
"18384","DW2",20.984,0.096,1.07655,2025-08-20 11:27:00,11,232
"18385","DW2",20.992,0.097,1.087935,2025-08-20 11:37:00,11,232
"18386","DW2",20.984,0.096,1.07655,2025-08-20 11:47:00,11,232
"18387","DW2",20.967,0.097,1.087403,2025-08-20 11:57:00,11,232
"18388","DW2",20.992,0.096,1.076719,2025-08-20 12:07:00,12,232
"18389","DW2",20.984,0.096,1.07655,2025-08-20 12:17:00,12,232
"18390","DW2",20.992,0.096,1.076719,2025-08-20 12:27:00,12,232
"18391","DW2",20.984,0.096,1.07655,2025-08-20 12:37:00,12,232
"18392","DW2",20.984,0.096,1.07655,2025-08-20 12:47:00,12,232
"18393","DW2",20.975,0.097,1.087573,2025-08-20 12:57:00,12,232
"18394","DW2",20.975,0.097,1.087573,2025-08-20 13:07:00,13,232
"18395","DW2",20.984,0.096,1.07655,2025-08-20 13:17:00,13,232
"18396","DW2",20.984,0.097,1.087764,2025-08-20 13:27:00,13,232
"18397","DW2",21,0.096,1.076887,2025-08-20 13:37:00,13,232
"18398","DW2",20.984,0.097,1.087764,2025-08-20 13:47:00,13,232
"18399","DW2",20.992,0.096,1.076719,2025-08-20 13:57:00,13,232
"18400","DW2",20.984,0.097,1.087764,2025-08-20 14:07:00,14,232
"18401","DW2",20.984,0.097,1.087764,2025-08-20 14:17:00,14,232
"18402","DW2",20.975,0.097,1.087573,2025-08-20 14:27:00,14,232
"18403","DW2",20.975,0.097,1.087573,2025-08-20 14:37:00,14,232
"18404","DW2",20.992,0.097,1.087935,2025-08-20 14:47:00,14,232
"18405","DW2",20.975,0.097,1.087573,2025-08-20 14:57:00,14,232
"18406","DW2",21,0.096,1.076887,2025-08-20 15:07:00,15,232
"18407","DW2",21,0.097,1.088105,2025-08-20 15:17:00,15,232
"18408","DW2",20.975,0.097,1.087573,2025-08-20 15:27:00,15,232
"18409","DW2",20.984,0.096,1.07655,2025-08-20 15:37:00,15,232
"18410","DW2",21,0.096,1.076887,2025-08-20 15:47:00,15,232
"18411","DW2",20.975,0.097,1.087573,2025-08-20 15:57:00,15,232
"18412","DW2",20.975,0.097,1.087573,2025-08-20 16:07:00,16,232
"18413","DW2",21,0.096,1.076887,2025-08-20 16:17:00,16,232
"18414","DW2",20.992,0.097,1.087935,2025-08-20 16:27:00,16,232
"18415","DW2",20.992,0.097,1.087935,2025-08-20 16:37:00,16,232
"18416","DW2",20.984,0.097,1.087764,2025-08-20 16:47:00,16,232
"18417","DW2",20.975,0.097,1.087573,2025-08-20 16:57:00,16,232
"18418","DW2",20.992,0.097,1.087935,2025-08-20 17:07:00,17,232
"18419","DW2",20.992,0.097,1.087935,2025-08-20 17:17:00,17,232
"18420","DW2",21,0.097,1.088105,2025-08-20 17:27:00,17,232
"18421","DW2",20.984,0.097,1.087764,2025-08-20 17:37:00,17,232
"18422","DW2",20.992,0.096,1.076719,2025-08-20 17:47:00,17,232
"18423","DW2",21.017,0.097,1.088467,2025-08-20 17:57:00,17,232
"18424","DW2",21,0.097,1.088105,2025-08-20 18:07:00,18,232
"18425","DW2",21.017,0.097,1.088467,2025-08-20 18:17:00,18,232
"18426","DW2",21,0.097,1.088105,2025-08-20 18:27:00,18,232
"18427","DW2",21.017,0.097,1.088467,2025-08-20 18:37:00,18,232
"18428","DW2",21.009,0.096,1.077077,2025-08-20 18:47:00,18,232
"18429","DW2",21.026,0.097,1.088658,2025-08-20 18:57:00,18,232
"18430","DW2",21.017,0.097,1.088467,2025-08-20 19:07:00,19,232
"18431","DW2",21.017,0.097,1.088467,2025-08-20 19:17:00,19,232
"18432","DW2",21.009,0.096,1.077077,2025-08-20 19:27:00,19,232
"18433","DW2",21.017,0.096,1.077245,2025-08-20 19:37:00,19,232
"18434","DW2",21,0.097,1.088105,2025-08-20 19:47:00,19,232
"18435","DW2",21.026,0.097,1.088658,2025-08-20 19:57:00,19,232
"18436","DW2",21.009,0.097,1.088296,2025-08-20 20:07:00,20,232
"18437","DW2",21.017,0.097,1.088467,2025-08-20 20:17:00,20,232
"18438","DW2",21.017,0.096,1.077245,2025-08-20 20:27:00,20,232
"18439","DW2",21.026,0.097,1.088658,2025-08-20 20:37:00,20,232
"18440","DW2",21.042,0.097,1.088999,2025-08-20 20:47:00,20,232
"18441","DW2",21.034,0.096,1.077603,2025-08-20 20:57:00,20,232
"18442","DW2",21.017,0.097,1.088467,2025-08-20 21:07:00,21,232
"18443","DW2",21.042,0.097,1.088999,2025-08-20 21:17:00,21,232
"18444","DW2",21.042,0.097,1.088999,2025-08-20 21:27:00,21,232
"18445","DW2",21.059,0.097,1.089361,2025-08-20 21:37:00,21,232
"18446","DW2",21.059,0.096,1.07813,2025-08-20 21:47:00,21,232
"18447","DW2",21.051,0.096,1.077961,2025-08-20 21:57:00,21,232
"18448","DW2",21.042,0.097,1.088999,2025-08-20 22:07:00,22,232
"18449","DW2",21.059,0.097,1.089361,2025-08-20 22:17:00,22,232
"18450","DW2",21.051,0.097,1.08919,2025-08-20 22:27:00,22,232
"18451","DW2",21.051,0.097,1.08919,2025-08-20 22:37:00,22,232
"18452","DW2",21.067,0.096,1.078299,2025-08-20 22:47:00,22,232
"18453","DW2",21.042,0.097,1.088999,2025-08-20 22:57:00,22,232
"18454","DW2",21.051,0.097,1.08919,2025-08-20 23:07:00,23,232
"18455","DW2",21.059,0.096,1.07813,2025-08-20 23:17:00,23,232
"18456","DW2",21.059,0.097,1.089361,2025-08-20 23:27:00,23,232
"18457","DW2",21.051,0.097,1.08919,2025-08-20 23:37:00,23,232
"18458","DW2",21.067,0.096,1.078299,2025-08-20 23:47:00,23,232
"18459","DW2",21.059,0.096,1.07813,2025-08-20 23:57:00,23,232
"18460","DW2",21.059,0.097,1.089361,2025-08-21 00:07:00,0,233
"18461","DW2",21.076,0.097,1.089722,2025-08-21 00:17:00,0,233
"18462","DW2",21.042,0.096,1.077772,2025-08-21 00:27:00,0,233
"18463","DW2",21.034,0.097,1.088828,2025-08-21 00:37:00,0,233
"18464","DW2",21.017,0.097,1.088467,2025-08-21 00:47:00,0,233
"18465","DW2",21.017,0.097,1.088467,2025-08-21 00:57:00,0,233
"18466","DW2",21.017,0.097,1.088467,2025-08-21 01:07:00,1,233
"18467","DW2",20.992,0.097,1.087935,2025-08-21 01:17:00,1,233
"18468","DW2",20.984,0.097,1.087764,2025-08-21 01:27:00,1,233
"18469","DW2",20.959,0.097,1.087232,2025-08-21 01:37:00,1,233
"18470","DW2",20.967,0.097,1.087403,2025-08-21 01:47:00,1,233
"18471","DW2",20.942,0.098,1.098075,2025-08-21 01:57:00,1,233
"18472","DW2",20.959,0.097,1.087232,2025-08-21 02:07:00,2,233
"18473","DW2",20.933,0.097,1.086679,2025-08-21 02:17:00,2,233
"18474","DW2",20.925,0.097,1.086509,2025-08-21 02:27:00,2,233
"18475","DW2",20.917,0.097,1.086339,2025-08-21 02:37:00,2,233
"18476","DW2",20.925,0.098,1.09771,2025-08-21 02:47:00,2,233
"18477","DW2",20.908,0.097,1.086147,2025-08-21 02:57:00,2,233
"18478","DW2",20.9,0.098,1.097173,2025-08-21 03:07:00,3,233
