"Date","Time","Temperature","DateTime","Hour"
"2018-05-26","10:00:00",25.848,"2018-05-26 10:00:00","10:00:00"
"2018-05-26","10:15:00",26.23133,"2018-05-26 10:15:00","10:00:00"
"2018-05-26","10:30:00",26.78467,"2018-05-26 10:30:00","10:00:00"
"2018-05-26","10:45:00",26.18533,"2018-05-26 10:45:00","10:00:00"
"2018-05-26","11:00:00",27.29467,"2018-05-26 11:00:00","11:00:00"
"2018-05-26","11:15:00",27.46533,"2018-05-26 11:15:00","11:00:00"
"2018-05-26","11:30:00",26.578,"2018-05-26 11:30:00","11:00:00"
"2018-05-26","11:45:00",26.94133,"2018-05-26 11:45:00","11:00:00"
"2018-05-26","12:00:00",27.772,"2018-05-26 12:00:00","12:00:00"
"2018-05-26","12:15:00",27.72533,"2018-05-26 12:15:00","12:00:00"
"2018-05-26","12:30:00",27.63733,"2018-05-26 12:30:00","12:00:00"
"2018-05-26","12:45:00",27.62467,"2018-05-26 12:45:00","12:00:00"
"2018-05-26","13:00:00",27.33333,"2018-05-26 13:00:00","13:00:00"
"2018-05-26","13:15:00",27.624,"2018-05-26 13:15:00","13:00:00"
"2018-05-26","13:30:00",27.996,"2018-05-26 13:30:00","13:00:00"
"2018-05-26","13:45:00",29.04933,"2018-05-26 13:45:00","13:00:00"
"2018-05-26","14:00:00",28.24467,"2018-05-26 14:00:00","14:00:00"
"2018-05-26","14:15:00",28.01733,"2018-05-26 14:15:00","14:00:00"
"2018-05-26","14:30:00",28.58333,"2018-05-26 14:30:00","14:00:00"
"2018-05-26","14:45:00",27.898,"2018-05-26 14:45:00","14:00:00"
"2018-05-26","15:00:00",27.84534,"2018-05-26 15:00:00","15:00:00"
"2018-05-26","15:15:00",27.78133,"2018-05-26 15:15:00","15:00:00"
"2018-05-26","15:30:00",27.74,"2018-05-26 15:30:00","15:00:00"
"2018-05-26","15:45:00",27.80866,"2018-05-26 15:45:00","15:00:00"
"2018-05-26","16:00:00",28.30667,"2018-05-26 16:00:00","16:00:00"
"2018-05-26","16:15:00",28.252,"2018-05-26 16:15:00","16:00:00"
"2018-05-26","16:30:00",28.41334,"2018-05-26 16:30:00","16:00:00"
"2018-05-26","16:45:00",28.414,"2018-05-26 16:45:00","16:00:00"
"2018-05-26","17:00:00",28.536,"2018-05-26 17:00:00","17:00:00"
"2018-05-26","17:15:00",28.73533,"2018-05-26 17:15:00","17:00:00"
"2018-05-26","17:30:00",28.48667,"2018-05-26 17:30:00","17:00:00"
"2018-05-26","17:45:00",28.69667,"2018-05-26 17:45:00","17:00:00"
"2018-05-26","18:00:00",28.58,"2018-05-26 18:00:00","18:00:00"
"2018-05-26","18:15:00",28.39734,"2018-05-26 18:15:00","18:00:00"
"2018-05-26","18:30:00",28.35467,"2018-05-26 18:30:00","18:00:00"
"2018-05-26","18:45:00",27.868,"2018-05-26 18:45:00","18:00:00"
"2018-05-26","19:00:00",27.20334,"2018-05-26 19:00:00","19:00:00"
"2018-05-26","19:15:00",27.08533,"2018-05-26 19:15:00","19:00:00"
"2018-05-26","19:30:00",27.04067,"2018-05-26 19:30:00","19:00:00"
"2018-05-26","19:45:00",26.55866,"2018-05-26 19:45:00","19:00:00"
"2018-05-26","20:00:00",26.24067,"2018-05-26 20:00:00","20:00:00"
"2018-05-26","20:15:00",25.85933,"2018-05-26 20:15:00","20:00:00"
"2018-05-26","20:30:00",25.12133,"2018-05-26 20:30:00","20:00:00"
"2018-05-26","20:45:00",22.96933,"2018-05-26 20:45:00","20:00:00"
"2018-05-26","21:00:00",22.28467,"2018-05-26 21:00:00","21:00:00"
"2018-05-26","21:15:00",21.794,"2018-05-26 21:15:00","21:00:00"
"2018-05-26","21:30:00",21.722,"2018-05-26 21:30:00","21:00:00"
"2018-05-26","21:45:00",21.746,"2018-05-26 21:45:00","21:00:00"
"2018-05-26","22:00:00",21.794,"2018-05-26 22:00:00","22:00:00"
"2018-05-26","22:15:00",21.854,"2018-05-26 22:15:00","22:00:00"
"2018-05-26","22:30:00",21.86666,"2018-05-26 22:30:00","22:00:00"
"2018-05-26","22:45:00",21.664,"2018-05-26 22:45:00","22:00:00"
"2018-05-26","23:00:00",21.29133,"2018-05-26 23:00:00","23:00:00"
"2018-05-26","23:15:00",21.022,"2018-05-26 23:15:00","23:00:00"
"2018-05-26","23:30:00",20.68867,"2018-05-26 23:30:00","23:00:00"
"2018-05-26","23:45:00",20.30933,"2018-05-26 23:45:00","23:00:00"
"2018-05-27","00:00:00",20.09533,"2018-05-27 00:00:00","00:00:00"
"2018-05-27","00:15:00",19.56867,"2018-05-27 00:15:00","00:00:00"
"2018-05-27","00:30:00",19.258,"2018-05-27 00:30:00","00:00:00"
"2018-05-27","00:45:00",18.99733,"2018-05-27 00:45:00","00:00:00"
"2018-05-27","01:00:00",18.57867,"2018-05-27 01:00:00","01:00:00"
"2018-05-27","01:15:00",18.14867,"2018-05-27 01:15:00","01:00:00"
"2018-05-27","01:30:00",17.75267,"2018-05-27 01:30:00","01:00:00"
"2018-05-27","01:45:00",17.67467,"2018-05-27 01:45:00","01:00:00"
"2018-05-27","02:00:00",17.332,"2018-05-27 02:00:00","02:00:00"
"2018-05-27","02:15:00",16.996,"2018-05-27 02:15:00","02:00:00"
"2018-05-27","02:30:00",17.12133,"2018-05-27 02:30:00","02:00:00"
"2018-05-27","02:45:00",17.02733,"2018-05-27 02:45:00","02:00:00"
"2018-05-27","03:00:00",16.406,"2018-05-27 03:00:00","03:00:00"
"2018-05-27","03:15:00",15.95933,"2018-05-27 03:15:00","03:00:00"
"2018-05-27","03:30:00",15.90933,"2018-05-27 03:30:00","03:00:00"
"2018-05-27","03:45:00",15.66333,"2018-05-27 03:45:00","03:00:00"
"2018-05-27","04:00:00",15.29067,"2018-05-27 04:00:00","04:00:00"
"2018-05-27","04:15:00",15.484,"2018-05-27 04:15:00","04:00:00"
"2018-05-27","04:30:00",15.45467,"2018-05-27 04:30:00","04:00:00"
"2018-05-27","04:45:00",15.63,"2018-05-27 04:45:00","04:00:00"
"2018-05-27","05:00:00",15.38733,"2018-05-27 05:00:00","05:00:00"
"2018-05-27","05:15:00",15.10733,"2018-05-27 05:15:00","05:00:00"
"2018-05-27","05:30:00",15.28333,"2018-05-27 05:30:00","05:00:00"
"2018-05-27","05:45:00",15.536,"2018-05-27 05:45:00","05:00:00"
"2018-05-27","06:00:00",15.50133,"2018-05-27 06:00:00","06:00:00"
"2018-05-27","06:15:00",15.74533,"2018-05-27 06:15:00","06:00:00"
"2018-05-27","06:30:00",15.916,"2018-05-27 06:30:00","06:00:00"
"2018-05-27","06:45:00",16.49067,"2018-05-27 06:45:00","06:00:00"
"2018-05-27","07:00:00",17.61733,"2018-05-27 07:00:00","07:00:00"
"2018-05-27","07:15:00",18.398,"2018-05-27 07:15:00","07:00:00"
"2018-05-27","07:30:00",18.116,"2018-05-27 07:30:00","07:00:00"
"2018-05-27","07:45:00",18.47133,"2018-05-27 07:45:00","07:00:00"
"2018-05-27","08:00:00",18.82933,"2018-05-27 08:00:00","08:00:00"
"2018-05-27","08:15:00",19.57533,"2018-05-27 08:15:00","08:00:00"
"2018-05-27","08:30:00",19.686,"2018-05-27 08:30:00","08:00:00"
"2018-05-27","08:45:00",20.02867,"2018-05-27 08:45:00","08:00:00"
"2018-05-27","09:00:00",20.59667,"2018-05-27 09:00:00","09:00:00"
"2018-05-27","09:15:00",20.11133,"2018-05-27 09:15:00","09:00:00"
"2018-05-27","09:30:00",20.33667,"2018-05-27 09:30:00","09:00:00"
"2018-05-27","09:45:00",20.74867,"2018-05-27 09:45:00","09:00:00"
"2018-05-27","10:00:00",21.16133,"2018-05-27 10:00:00","10:00:00"
"2018-05-27","10:15:00",22.02133,"2018-05-27 10:15:00","10:00:00"
"2018-05-27","10:30:00",22.662,"2018-05-27 10:30:00","10:00:00"
"2018-05-27","10:45:00",22.982,"2018-05-27 10:45:00","10:00:00"
"2018-05-27","11:00:00",23.70066,"2018-05-27 11:00:00","11:00:00"
"2018-05-27","11:15:00",24.10667,"2018-05-27 11:15:00","11:00:00"
"2018-05-27","11:30:00",24.65867,"2018-05-27 11:30:00","11:00:00"
"2018-05-27","11:45:00",24.55667,"2018-05-27 11:45:00","11:00:00"
"2018-05-27","12:00:00",25.566,"2018-05-27 12:00:00","12:00:00"
"2018-05-27","12:15:00",26.27133,"2018-05-27 12:15:00","12:00:00"
"2018-05-27","12:30:00",26.316,"2018-05-27 12:30:00","12:00:00"
"2018-05-27","12:45:00",26.29467,"2018-05-27 12:45:00","12:00:00"
"2018-05-27","13:00:00",26.71667,"2018-05-27 13:00:00","13:00:00"
"2018-05-27","13:15:00",26.48867,"2018-05-27 13:15:00","13:00:00"
"2018-05-27","13:30:00",27.17667,"2018-05-27 13:30:00","13:00:00"
"2018-05-27","13:45:00",27.44933,"2018-05-27 13:45:00","13:00:00"
"2018-05-27","14:00:00",27.362,"2018-05-27 14:00:00","14:00:00"
"2018-05-27","14:15:00",27.87866,"2018-05-27 14:15:00","14:00:00"
"2018-05-27","14:30:00",28.93267,"2018-05-27 14:30:00","14:00:00"
"2018-05-27","14:45:00",28.88333,"2018-05-27 14:45:00","14:00:00"
"2018-05-27","15:00:00",29.23,"2018-05-27 15:00:00","15:00:00"
"2018-05-27","15:15:00",29.184,"2018-05-27 15:15:00","15:00:00"
"2018-05-27","15:30:00",28.264,"2018-05-27 15:30:00","15:00:00"
"2018-05-27","15:45:00",29.46467,"2018-05-27 15:45:00","15:00:00"
"2018-05-27","16:00:00",29.334,"2018-05-27 16:00:00","16:00:00"
"2018-05-27","16:15:00",28.71066,"2018-05-27 16:15:00","16:00:00"
"2018-05-27","16:30:00",29.668,"2018-05-27 16:30:00","16:00:00"
"2018-05-27","16:45:00",29.27533,"2018-05-27 16:45:00","16:00:00"
"2018-05-27","17:00:00",29.43534,"2018-05-27 17:00:00","17:00:00"
"2018-05-27","17:15:00",29.30067,"2018-05-27 17:15:00","17:00:00"
"2018-05-27","17:30:00",28.90066,"2018-05-27 17:30:00","17:00:00"
"2018-05-27","17:45:00",28.90533,"2018-05-27 17:45:00","17:00:00"
"2018-05-27","18:00:00",29.138,"2018-05-27 18:00:00","18:00:00"
"2018-05-27","18:15:00",29.506,"2018-05-27 18:15:00","18:00:00"
"2018-05-27","18:30:00",29.996,"2018-05-27 18:30:00","18:00:00"
"2018-05-27","18:45:00",29.21066,"2018-05-27 18:45:00","18:00:00"
"2018-05-27","19:00:00",28.51133,"2018-05-27 19:00:00","19:00:00"
"2018-05-27","19:15:00",27.76333,"2018-05-27 19:15:00","19:00:00"
"2018-05-27","19:30:00",27.04066,"2018-05-27 19:30:00","19:00:00"
"2018-05-27","19:45:00",26.72067,"2018-05-27 19:45:00","19:00:00"
"2018-05-27","20:00:00",26.32334,"2018-05-27 20:00:00","20:00:00"
"2018-05-27","20:15:00",25.86533,"2018-05-27 20:15:00","20:00:00"
"2018-05-27","20:30:00",25.58134,"2018-05-27 20:30:00","20:00:00"
"2018-05-27","20:45:00",25.41266,"2018-05-27 20:45:00","20:00:00"
"2018-05-27","21:00:00",24.89867,"2018-05-27 21:00:00","21:00:00"
"2018-05-27","21:15:00",24.516,"2018-05-27 21:15:00","21:00:00"
"2018-05-27","21:30:00",24.25467,"2018-05-27 21:30:00","21:00:00"
"2018-05-27","21:45:00",23.91533,"2018-05-27 21:45:00","21:00:00"
"2018-05-27","22:00:00",23.438,"2018-05-27 22:00:00","22:00:00"
"2018-05-27","22:15:00",23.51,"2018-05-27 22:15:00","22:00:00"
"2018-05-27","22:30:00",23.34933,"2018-05-27 22:30:00","22:00:00"
"2018-05-27","22:45:00",22.89,"2018-05-27 22:45:00","22:00:00"
"2018-05-27","23:00:00",22.48733,"2018-05-27 23:00:00","23:00:00"
"2018-05-27","23:15:00",22.172,"2018-05-27 23:15:00","23:00:00"
"2018-05-27","23:30:00",21.982,"2018-05-27 23:30:00","23:00:00"
"2018-05-27","23:45:00",21.64,"2018-05-27 23:45:00","23:00:00"
"2018-05-28","00:00:00",21.206,"2018-05-28 00:00:00","00:00:00"
"2018-05-28","00:15:00",21.232,"2018-05-28 00:15:00","00:00:00"
"2018-05-28","00:30:00",20.79534,"2018-05-28 00:30:00","00:00:00"
"2018-05-28","00:45:00",20.61467,"2018-05-28 00:45:00","00:00:00"
"2018-05-28","01:00:00",20.33333,"2018-05-28 01:00:00","01:00:00"
"2018-05-28","01:15:00",20.23934,"2018-05-28 01:15:00","01:00:00"
"2018-05-28","01:30:00",20.02067,"2018-05-28 01:30:00","01:00:00"
"2018-05-28","01:45:00",19.82067,"2018-05-28 01:45:00","01:00:00"
"2018-05-28","02:00:00",19.598,"2018-05-28 02:00:00","02:00:00"
"2018-05-28","02:15:00",19.658,"2018-05-28 02:15:00","02:00:00"
"2018-05-28","02:30:00",19.808,"2018-05-28 02:30:00","02:00:00"
"2018-05-28","02:45:00",19.73333,"2018-05-28 02:45:00","02:00:00"
"2018-05-28","03:00:00",19.21,"2018-05-28 03:00:00","03:00:00"
"2018-05-28","03:15:00",18.86667,"2018-05-28 03:15:00","03:00:00"
"2018-05-28","03:30:00",18.806,"2018-05-28 03:30:00","03:00:00"
"2018-05-28","03:45:00",18.59534,"2018-05-28 03:45:00","03:00:00"
"2018-05-28","04:00:00",18.11267,"2018-05-28 04:00:00","04:00:00"
"2018-05-28","04:15:00",17.61466,"2018-05-28 04:15:00","04:00:00"
"2018-05-28","04:30:00",17.566,"2018-05-28 04:30:00","04:00:00"
"2018-05-28","04:45:00",17.358,"2018-05-28 04:45:00","04:00:00"
"2018-05-28","05:00:00",17.22933,"2018-05-28 05:00:00","05:00:00"
"2018-05-28","05:15:00",16.97533,"2018-05-28 05:15:00","05:00:00"
"2018-05-28","05:30:00",16.96667,"2018-05-28 05:30:00","05:00:00"
"2018-05-28","05:45:00",16.43133,"2018-05-28 05:45:00","05:00:00"
"2018-05-28","06:00:00",16.32,"2018-05-28 06:00:00","06:00:00"
"2018-05-28","06:15:00",16.276,"2018-05-28 06:15:00","06:00:00"
"2018-05-28","06:30:00",16.16133,"2018-05-28 06:30:00","06:00:00"
"2018-05-28","06:45:00",16.508,"2018-05-28 06:45:00","06:00:00"
"2018-05-28","07:00:00",17.622,"2018-05-28 07:00:00","07:00:00"
"2018-05-28","07:15:00",19.50267,"2018-05-28 07:15:00","07:00:00"
"2018-05-28","07:30:00",20.83733,"2018-05-28 07:30:00","07:00:00"
"2018-05-28","07:45:00",21.32867,"2018-05-28 07:45:00","07:00:00"
"2018-05-28","08:00:00",22.06267,"2018-05-28 08:00:00","08:00:00"
"2018-05-28","08:15:00",22.61667,"2018-05-28 08:15:00","08:00:00"
"2018-05-28","08:30:00",22.942,"2018-05-28 08:30:00","08:00:00"
"2018-05-28","08:45:00",23.19067,"2018-05-28 08:45:00","08:00:00"
"2018-05-28","09:00:00",23.63333,"2018-05-28 09:00:00","09:00:00"
"2018-05-28","09:15:00",24.352,"2018-05-28 09:15:00","09:00:00"
"2018-05-28","09:30:00",24.69333,"2018-05-28 09:30:00","09:00:00"
"2018-05-28","09:45:00",24.76933,"2018-05-28 09:45:00","09:00:00"
"2018-05-28","10:00:00",25.21,"2018-05-28 10:00:00","10:00:00"
"2018-05-28","10:15:00",25.714,"2018-05-28 10:15:00","10:00:00"
"2018-05-28","10:30:00",26.018,"2018-05-28 10:30:00","10:00:00"
"2018-05-28","10:45:00",26.29733,"2018-05-28 10:45:00","10:00:00"
"2018-05-28","11:00:00",27.08467,"2018-05-28 11:00:00","11:00:00"
"2018-05-28","11:15:00",27.14667,"2018-05-28 11:15:00","11:00:00"
"2018-05-28","11:30:00",28.14533,"2018-05-28 11:30:00","11:00:00"
"2018-05-28","11:45:00",28.24467,"2018-05-28 11:45:00","11:00:00"
"2018-05-28","12:00:00",28.374,"2018-05-28 12:00:00","12:00:00"
"2018-05-28","12:15:00",28.79667,"2018-05-28 12:15:00","12:00:00"
"2018-05-28","12:30:00",29.18267,"2018-05-28 12:30:00","12:00:00"
"2018-05-28","12:45:00",29.26467,"2018-05-28 12:45:00","12:00:00"
"2018-05-28","13:00:00",29.26133,"2018-05-28 13:00:00","13:00:00"
"2018-05-28","13:15:00",29.37734,"2018-05-28 13:15:00","13:00:00"
"2018-05-28","13:30:00",29.53601,"2018-05-28 13:30:00","13:00:00"
"2018-05-28","13:45:00",30.066,"2018-05-28 13:45:00","13:00:00"
"2018-05-28","14:00:00",30.19733,"2018-05-28 14:00:00","14:00:00"
"2018-05-28","14:15:00",30.11333,"2018-05-28 14:15:00","14:00:00"
"2018-05-28","14:30:00",30.618,"2018-05-28 14:30:00","14:00:00"
"2018-05-28","14:45:00",30.55333,"2018-05-28 14:45:00","14:00:00"
"2018-05-28","15:00:00",30.76733,"2018-05-28 15:00:00","15:00:00"
"2018-05-28","15:15:00",30.81067,"2018-05-28 15:15:00","15:00:00"
"2018-05-28","15:30:00",30.89267,"2018-05-28 15:30:00","15:00:00"
"2018-05-28","15:45:00",31.274,"2018-05-28 15:45:00","15:00:00"
"2018-05-28","16:00:00",31.20267,"2018-05-28 16:00:00","16:00:00"
"2018-05-28","16:15:00",31.022,"2018-05-28 16:15:00","16:00:00"
"2018-05-28","16:30:00",31.076,"2018-05-28 16:30:00","16:00:00"
"2018-05-28","16:45:00",31.00466,"2018-05-28 16:45:00","16:00:00"
"2018-05-28","17:00:00",30.94067,"2018-05-28 17:00:00","17:00:00"
"2018-05-28","17:15:00",30.882,"2018-05-28 17:15:00","17:00:00"
"2018-05-28","17:30:00",30.80066,"2018-05-28 17:30:00","17:00:00"
"2018-05-28","17:45:00",30.70467,"2018-05-28 17:45:00","17:00:00"
"2018-05-28","18:00:00",30.338,"2018-05-28 18:00:00","18:00:00"
"2018-05-28","18:15:00",30.22333,"2018-05-28 18:15:00","18:00:00"
"2018-05-28","18:30:00",30.328,"2018-05-28 18:30:00","18:00:00"
"2018-05-28","18:45:00",29.94667,"2018-05-28 18:45:00","18:00:00"
"2018-05-28","19:00:00",28.97933,"2018-05-28 19:00:00","19:00:00"
"2018-05-28","19:15:00",28.59867,"2018-05-28 19:15:00","19:00:00"
"2018-05-28","19:30:00",28.58334,"2018-05-28 19:30:00","19:00:00"
"2018-05-28","19:45:00",28.58867,"2018-05-28 19:45:00","19:00:00"
"2018-05-28","20:00:00",28.304,"2018-05-28 20:00:00","20:00:00"
"2018-05-28","20:15:00",26.64667,"2018-05-28 20:15:00","20:00:00"
"2018-05-28","20:30:00",26.12133,"2018-05-28 20:30:00","20:00:00"
"2018-05-28","20:45:00",25.14467,"2018-05-28 20:45:00","20:00:00"
"2018-05-28","21:00:00",24.212,"2018-05-28 21:00:00","21:00:00"
"2018-05-28","21:15:00",23.70467,"2018-05-28 21:15:00","21:00:00"
"2018-05-28","21:30:00",22.878,"2018-05-28 21:30:00","21:00:00"
"2018-05-28","21:45:00",22.402,"2018-05-28 21:45:00","21:00:00"
"2018-05-28","22:00:00",21.818,"2018-05-28 22:00:00","22:00:00"
"2018-05-28","22:15:00",21.62533,"2018-05-28 22:15:00","22:00:00"
"2018-05-28","22:30:00",21.88667,"2018-05-28 22:30:00","22:00:00"
"2018-05-28","22:45:00",21.68,"2018-05-28 22:45:00","22:00:00"
"2018-05-28","23:00:00",21.07133,"2018-05-28 23:00:00","23:00:00"
"2018-05-28","23:15:00",20.46467,"2018-05-28 23:15:00","23:00:00"
"2018-05-28","23:30:00",20.366,"2018-05-28 23:30:00","23:00:00"
"2018-05-28","23:45:00",20.01467,"2018-05-28 23:45:00","23:00:00"
